2.713586	920.1973	125.5573	92.38783	-8.017667	-37.62722	-28.07574	9.649902	37.54543	6.892395	-32.2503	911.3686	920.1973
2.763838	920.8846	171.9822	28.69538	-26.22622	-24.92653	-20.525	4.519686	33.87326	13.66737	-32.19772	1017.103	920.8846
2.81409	920.8846	171.8946	28.68322	-26.20642	-24.91289	-20.51419	4.534251	33.87716	13.67086	-32.19123	1017.103	920.8846
2.864341	921.5706	183.2969	20.89088	-19.84037	-18.53203	-21.9547	-3.251831	37.53884	29.92484	-62.86632	1043.196	921.5706
2.914593	921.5706	183.2509	20.89824	-19.8353	-18.50443	-21.9458	-3.242182	37.48944	29.92036	-62.84886	1043.196	921.5706
2.964844	1246.273	177.9778	14.8148	-14.09675	-13.07327	-3.315383	9.938324	32.32615	3.165057	79.71077	1031.233	1246.273
3.015096	1246.273	177.9428	14.81655	-14.0874	-13.04377	-3.3217	9.900778	32.31474	3.161139	79.68561	1031.233	1246.273
3.065348	1153.44	143.477	40.47819	6.440662	-10.70419	-2.345147	8.509122	-4.137554	-17.73805	79.49941	953.0429	1153.44
3.115599	1153.44	143.419	40.42409	6.438636	-10.69446	-2.341793	8.508911	-4.13022	-17.73489	79.48689	953.0429	1153.44
3.165851	1154.153	170.271	19.18846	-23.08149	-19.65094	1.990682	21.78387	17.3639	-27.61806	88.27601	1014.362	1154.153
3.216102	1154.153	170.1338	19.16266	-23.07112	-19.6442	1.995382	21.76728	17.33584	-27.60917	88.2631	1014.362	1154.153
3.266354	1030.045	172.1014	16.82612	-7.581871	-10.08789	3.094853	13.31258	-31.03595	-43.52987	66.34111	1019.146	1030.045
3.316606	1030.045	171.9302	16.82506	-7.577311	-10.0778	3.090497	13.31279	-31.02198	-43.50569	66.31805	1019.146	1030.045
3.366857	1030.643	130.4733	53.85931	-5.553994	-22.24327	0.369291	22.80424	-3.524402	-42.74677	63.90744	924.8864	1030.643
3.417109	1030.643	130.2778	53.84748	-5.560092	-22.20201	0.3622099	22.78253	-3.513031	-42.71788	63.87869	924.8864	1030.643
3.46736	1166.936	136.6266	47.86398	-2.506444	-18.26889	-0.5081502	18.04294	-2.40958	-33.54384	108.8228	939.6127	1166.936
3.517612	1166.936	136.4233	47.86997	-2.509669	-18.21765	-0.5038515	18.04441	-2.411786	-33.52141	108.8018	939.6127	1166.936
3.567863	1167.635	70.73281	66.93758	45.17865	1.748613	-0.6530522	-2.024296	26.52842	20.71353	25.60828	790.8593	1167.635
3.618115	1167.635	70.5677	66.91755	45.15221	1.751946	-0.6531706	-2.028817	26.50318	20.69875	25.62166	790.8593	1167.635
3.668367	973.1908	61.18017	87.00932	59.25589	2.481672	-10.35281	-12.43002	-4.70863	19.25414	-37.43225	769.4868	973.1908
3.718618	973.1908	61.04041	86.98534	59.23432	2.462184	-10.34726	-12.43662	-4.744173	19.24167	-37.43499	769.4868	973.1908
3.76887	934.1302	36.50564	95.89849	73.04639	6.96535	-6.131663	-12.78011	-10.69508	16.0372	-52.50137	713.3717	934.1302
3.819122	934.1302	36.4153	95.85237	72.98428	6.941397	-6.126242	-12.77187	-10.68016	16.03127	-52.47398	713.3717	934.1302
3.869373	838.4636	22.56621	30.05233	74.74695	31.65117	23.55134	-7.861125	-28.47239	-4.092543	-59.32801	681.9709	838.4636
3.919625	838.4636	22.54724	30.01866	74.64473	31.59902	23.5432	-7.844981	-28.42505	-4.082108	-59.32061	681.9709	838.4636
3.969876	849.8063	-8.973767	38.36832	83.712	33.71286	17.08637	-16.44204	-5.868175	25.58095	-76.13559	610.9642	849.8063
4.020128	849.8063	-8.932349	38.30341	83.57949	33.66772	17.09056	-16.42677	-5.859866	25.54084	-76.12748	610.9642	849.8063
4.07038	917.0695	-8.001214	37.11398	56.04765	18.63318	37.8785	19.3765	51.16016	-1.632573	-67.90832	612.9432	917.0695
4.120631	917.0695	-7.948667	37.05762	55.9299	18.62428	37.84962	19.35859	51.13022	-1.619428	-67.89612	612.9432	917.0695
4.170883	972.5731	15.78089	9.510069	51.04538	25.79472	34.01346	8.314625	45.60844	14.43418	-48.65101	667.3711	972.5731
4.221134	972.5731	15.74723	9.504048	50.92404	25.78225	33.99364	8.305966	45.52491	14.42201	-48.64128	667.3711	972.5731
4.271386	962.9282	-8.037068	16.42609	75.7981	37.33696	23.08345	-14.10879	18.61814	37.03807	-46.75656	613.6126	962.9282
4.321638	962.9282	-8.049854	16.40896	75.60133	37.29787	23.0549	-14.09208	18.60854	37.02646	-46.7432	613.6126	962.9282
4.371889	952.6607	-35.08609	32.71023	81.7226	34.91617	13.55605	-21.17563	35.64678	60.59386	-63.01596	552.5826	952.6607
4.422141	952.6607	-35.02992	32.6884	81.47561	34.891	13.55011	-21.16649	35.61956	60.54979	-62.97698	552.5826	952.6607
4.472393	916.5076	-35.55046	41.69692	59.00049	19.12543	20.30159	1.28845	41.81558	24.51147	-37.25898	551.3211	916.5076
4.522644	916.5076	-35.4668	41.67875	58.80194	19.12781	20.28294	1.297511	41.74178	24.48952	-37.26327	551.3211	916.5076
4.572896	1014.93	-12.25372	22.61034	49.96977	21.16764	22.76239	1.86405	35.06827	19.3961	11.67788	603.6568	1014.93
4.623147	1014.93	-12.21301	22.60892	49.78889	21.15215	22.72546	1.836812	35.03637	19.38847	11.66817	603.6568	1014.93
4.673399	976.2177	-29.02089	27.36572	49.49894	19.32283	33.73971	14.60124	46.45715	4.05093	-4.625058	565.1383	976.2177
4.72365	976.2177	-28.95384	27.34746	49.31159	19.30831	33.67344	14.60066	46.43898	4.068542	-4.625068	565.1383	976.2177
4.773902	999.0232	-2.401576	-29.30037	32.73615	30.40887	51.03391	20.94293	17.46023	-25.94492	58.05131	625.0062	999.0232
4.824153	999.0232	-2.399628	-29.28548	32.60522	30.38002	50.90765	20.93614	17.4508	-25.93015	58.03535	625.0062	999.0232
4.874405	1165.044	-1.131837	-15.34613	11.80998	13.79861	33.3253	20.03548	45.61403	-6.398662	135.5326	627.8582	1165.044
4.924657	1165.044	-1.136479	-15.34837	11.75986	13.78273	33.22285	20.0168	45.564	-6.400139	135.5009	627.8582	1165.044
4.974908	1257.323	18.00264	-14.48867	-12.41061	-0.1932943	22.66987	23.41669	60.79252	-2.49674	189.1894	671.2911	1257.323
5.02516	1257.323	17.96741	-14.49696	-12.36524	-0.2000313	22.59709	23.39865	60.72618	-2.485886	189.1542	671.2911	1257.323
5.075411	1163.986	28.04288	-18.66633	-15.82415	-0.7468787	-1.130814	0.2957202	58.0061	36.86749	149.9881	694.2569	1163.986
5.125663	1163.986	27.99919	-18.67844	-15.75179	-0.7475038	-1.128605	0.2813282	57.92741	36.7931	149.9337	694.2569	1163.986
5.175915	1127.039	19.85613	-27.28044	-19.81361	0.04417175	5.555314	6.196611	64.90598	30.96875	140.4818	675.8842	1127.039
5.226166	1127.039	19.82476	-27.2515	-19.739	0.03782916	5.533691	6.202143	64.77619	30.89089	140.3899	675.8842	1127.039
5.276418	1056.675	29.18028	-40.45145	-28.80183	-0.3310502	15.45223	16.49129	89.4474	28.25304	84.72708	697.6011	1056.675
5.32667	1056.675	29.11948	-40.38231	-28.69034	-0.31718	15.40065	16.47479	89.26579	28.23746	84.67377	697.6011	1056.675
5.376921	762.4488	0.989898	-8.37025	-25.83677	-10.37801	7.72952	18.97844	91.40405	25.21564	-25.76611	633.7369	762.4488
5.427173	762.4488	0.9863873	-8.32235	-25.74155	-10.36981	7.694055	18.95555	91.14388	25.22919	-25.77274	633.7369	762.4488
5.477424	751.7344	-8.379916	-15.73763	-12.03237	0.03763906	-3.153761	-2.394684	77.84744	54.88129	-33.33501	612.4671	751.7344
5.527676	751.7344	-8.365638	-15.69931	-11.98537	0.05126432	-3.140831	-2.386616	77.61729	54.78258	-33.35258	612.4671	751.7344
5.577928	702.4918	-11.64515	34.66835	-12.235	-18.15138	-21.55449	-2.540644	51.66974	38.46484	-14.09461	605.0156	702.4918
5.628179	702.4918	-11.61951	34.62191	-12.18325	-18.14775	-21.47542	-2.534404	51.50021	38.38377	-14.15631	605.0156	702.4918
5.678431	729.6816	-2.517657	32.30153	-10.67663	-16.51341	-36.0979	-18.97436	25.26538	50.74834	22.97284	625.6655	729.6816
5.728683	729.6816	-2.509551	32.25824	-10.64063	-16.5152	-35.97761	-18.94444	25.18758	50.62988	22.93407	625.6655	729.6816
5.778934	600.8617	3.943196	32.50336	-27.64016	-26.19992	-29.55983	-2.949958	57.29401	42.72361	-48.22701	640.3015	600.8617
5.829185	600.8617	3.932541	32.46479	-27.54476	-26.16102	-29.46907	-2.946343	57.086	42.5766	-48.12867	640.3015	600.8617
5.879437	750.7755	10.40864	16.03894	-19.20723	-15.4342	-21.047	-5.254482	29.94141	29.10998	31.50734	654.6098	750.7755
5.929689	750.7755	10.38639	16.01283	-19.15595	-15.43899	-20.99021	-5.250347	29.83351	29.02153	31.56174	654.6098	750.7755
5.97994	641.9871	0.7678983	34.6096	-2.184211	-12.62742	-14.68701	-1.836932	-51.20432	-28.93305	71.91768	632.9198	641.9871
6.030192	641.9871	0.7717162	34.58305	-2.177051	-12.61698	-14.65739	-1.833904	-51.07158	-28.83971	71.88197	632.9198	641.9871
6.080443	490.6436	16.05271	12.3634	-14.33257	-11.49148	-2.902992	8.886978	-59.11224	-52.92266	29.15093	667.9026	490.6436
6.130695	490.6436	16.01524	12.36238	-14.28293	-11.47347	-2.905651	8.852424	-58.95276	-52.7616	29.13143	667.9026	490.6436
6.180947	215.4578	17.76573	-18.35547	10.80404	13.72677	4.321968	-9.172626	-108.098	-52.41517	-78.91042	671.9775	215.4578
6.231198	215.4578	17.73338	-18.33532	10.76471	13.71659	4.321647	-9.175106	-107.7604	-52.28563	-78.88955	671.9775	215.4578
6.28145	193.4062	-5.84722	6.700119	19.54248	9.687334	1.179296	-8.364309	-86.63818	-40.2579	-114.8546	618.1644	193.4062
6.331702	193.4062	-5.83861	6.7039	19.49132	9.679628	1.177789	-8.35496	-86.33459	-40.16549	-114.8233	618.1644	193.4062
6.381953	295.14	18.24908	-19.93272	17.29632	17.90747	7.047086	-10.63763	-120.4418	-57.83896	-39.46313	672.9902	295.14
6.432205	295.14	18.21155	-19.91451	17.23598	17.89676	7.025325	-10.60859	-120.1334	-57.73876	-39.40847	672.9902	295.14
6.482456	302.9184	-3.516257	12.02471	34.0837	15.9262	-6.204338	-21.89258	-106.9976	-29.23711	-71.04524	623.8428	302.9184
6.532708	302.9184	-3.510011	12.00642	33.96284	15.9122	-6.19311	-21.85452	-106.8066	-29.19271	-70.97075	623.8428	302.9184
6.58296	194.7605	-5.938154	10.82988	21.96254	9.638297	-11.48507	-20.83315	-112.2243	-34.43355	-81.37582	618.2706	194.7605
6.633211	194.7605	-5.920773	10.81265	21.87634	9.641025	-11.45518	-20.83798	-112.0812	-34.39742	-81.33916	618.2706	194.7605
6.683463	97.44127	-2.28881	-18.04248	-12.64905	0.4462546	10.02217	9.949714	-73.14175	-64.20564	-105.2794	626.2725	97.44127
6.733714	97.44127	-2.290341	-18.01066	-12.63079	0.4407142	10.00545	9.895231	-73.0452	-64.15766	-105.2427	626.2725	97.44127
6.783966	87.35345	26.62939	-37.45111	-26.26738	-0.195305	4.990876	5.508028	-102.863	-75.50799	-64.98347	692.2386	87.35345
6.834218	87.35345	26.57788	-37.41967	-26.16142	-0.1864193	4.976457	5.51663	-102.7433	-75.48273	-64.98154	692.2386	87.35345
6.884469	179.3144	3.736975	-32.37222	-38.47818	-8.942006	-0.8456936	8.522305	-59.64788	-53.21524	-35.96178	640.6776	179.3144
6.934721	179.3144	3.729046	-32.34529	-38.33727	-8.939345	-0.8458594	8.533464	-59.64607	-53.18433	-35.95388	640.6776	179.3144
6.984972	168.4638	-16.45245	-14.61109	-26.81816	-8.941426	-0.5077654	8.783764	-42.76227	-42.94816	-70.069	594.2452	168.4638
7.035224	168.4638	-16.42128	-14.58095	-26.72748	-8.9341	-0.4997191	8.793492	-42.75139	-42.90388	-70.05953	594.2452	168.4638
7.085475	179.2325	-3.78102	-13.07754	-45.53991	-20.07784	-18.57667	1.754323	-4.741656	-5.98186	-90.28313	622.9852	179.2325
7.135727	179.2325	-3.766374	-13.06414	-45.38321	-20.06375	-18.54125	1.771959	-4.787339	-5.978283	-90.25061	622.9852	179.2325
7.185979	118.6131	-30.06204	13.78163	-28.48065	-20.08882	-36.72125	-16.42315	-10.64884	22.50385	-120.4225	563.1432	118.6131
7.23623	118.6131	-30.01327	13.73991	-28.4039	-20.08372	-36.67122	-16.41633	-10.64404	22.47456	-120.3687	563.1432	118.6131
7.286482	183.308	-15.8151	-29.26475	-43.60093	-13.25073	-37.09365	-23.73449	-12.76654	34.09983	-68.43317	595.5966	183.308
7.336733	183.308	-15.78406	-29.2346	-43.49073	-13.24667	-37.06313	-23.72109	-12.70142	34.08397	-68.40576	595.5966	183.308
7.386985	254.5819	-23.47164	-18.00591	-58.55889	-25.81891	-42.43383	-16.53917	4.915252	32.58789	-20.24741	577.5208	254.5819
7.437237	254.5819	-23.42232	-17.99401	-58.40061	-25.81348	-42.38021	-16.53387	4.935908	32.5793	-20.24194	577.5208	254.5819
7.487488	328.5507	-13.68826	-15.96007	-85.5965	-41.95091	-40.96564	1.079928	54.54045	33.07454	-7.303516	599.6689	328.5507
7.53774	328.5507	-13.65928	-15.9373	-85.41351	-41.9128	-40.92842	1.078465	54.49411	33.03763	-7.293706	599.6689	328.5507
7.587992	360.2677	-54.35143	-10.79405	-58.67635	-28.71976	-21.68149	7.161674	19.63096	-0.1015851	37.58461	507.2854	360.2677
7.638243	360.2677	-54.24637	-10.8084	-58.59049	-28.68166	-21.66219	7.163949	19.64	-0.101245	37.54951	507.2854	360.2677
7.688495	465.8132	-53.28688	-56.63008	-33.56678	1.748915	-12.19617	-13.77758	-44.36557	-3.842252	119.5244	509.1188	465.8132
7.738746	465.8132	-53.19147	-56.60459	-33.52045	1.752238	-12.19042	-13.76752	-44.33648	-3.840794	119.4648	509.1188	465.8132
7.788998	589.4383	-64.46296	-39.95336	-41.86607	-8.886344	-18.7115	-9.615307	-27.90224	-0.6922368	180.141	483.5756	589.4383
7.83925	589.4383	-64.359	-39.92639	-41.79684	-8.862066	-18.71318	-9.612628	-27.89905	-0.6910954	180.1019	483.5756	589.4383
7.889501	580.0769	-59.91506	-37.27247	-44.55289	-11.34932	-13.79257	-2.242471	-37.71889	-20.09325	192.104	493.1201	580.0769
7.939753	580.0769	-59.81628	-37.23876	-44.50595	-11.36388	-13.78377	-2.246433	-37.70542	-20.08821	192.0825	493.1201	580.0769
7.990005	514.0476	-86.87683	-36.62946	-44.46899	-11.55009	-10.26707	1.41732	-7.625	-7.354589	146.7315	431.5916	514.0476
8.040256	514.0476	-86.75314	-36.61472	-44.41506	-11.53309	-10.23034	1.422941	-7.632993	-7.356245	146.6717	431.5916	514.0476
8.090508	511.5195	-95.15845	-65.26499	-30.64037	6.513736	6.332674	-0.0713982	-12.69138	-7.895508	130.3804	412.2037	511.5195
8.140759	511.5195	-95.04375	-65.24698	-30.62488	6.501007	6.332733	-0.07235992	-12.6922	-7.888438	130.3146	412.2037	511.5195
8.19101	381.9685	-76.63599	-90.71197	-54.54819	2.209108	23.25273	21.13439	15.95424	-27.26977	67.45596	453.9071	381.9685
8.241262	381.9685	-76.55228	-90.62944	-54.51714	2.195726	23.20959	21.12781	15.96633	-27.25236	67.41025	453.9071	381.9685
8.291513	209.7525	-120.1278	-32.77294	-40.02414	-10.51479	4.475435	15.1366	53.00531	7.096345	-50.43675	354.5656	209.7525
8.341765	209.7525	-120.0232	-32.76694	-40.00791	-10.49795	4.472255	15.12145	52.98956	7.098141	-50.42385	354.5656	209.7525
8.392017	241.2721	-107.5832	-90.78548	-35.81771	12.74197	13.56307	0.9729597	74.47231	46.00456	-89.29217	382.7543	241.2721
8.442268	241.2721	-107.503	-90.74735	-35.81152	12.73868	13.55945	0.9744748	74.42337	45.97502	-89.21912	382.7543	241.2721
8.49252	103.7167	-163.7794	-23.58182	-7.637662	4.399807	-0.1735509	-4.387598	55.86044	43.64977	-130.0185	254.6679	103.7167
8.542772	103.7167	-163.7152	-23.57996	-7.635417	4.379443	-0.1792302	-4.396605	55.8178	43.63607	-129.9617	254.6679	103.7167
8.593023	106.5704	-141.0373	-48.66986	-6.790359	13.85839	2.658169	-11.0863	39.72989	45.23816	-130.0976	306.1206	106.5704
8.643275	106.5704	-141.001	-48.66717	-6.7862	13.84409	2.653432	-11.0729	39.67893	45.2189	-130.0689	306.1206	106.5704
8.693526	101.5226	-112.3186	-79.82634	-7.880084	24.43607	21.0336	-3.288833	25.41818	22.28795	-138.0661	371.3176	101.5226
8.743778	101.5226	-112.2948	-79.80999	-7.882344	24.41941	21.02619	-3.289254	25.40378	22.24715	-138.0411	371.3176	101.5226
8.79403	96.30412	-127.9953	-93.91483	-3.776135	31.793	33.84064	2.124619	20.81256	9.626526	-127.1679	335.5353	96.30412
8.844281	96.30412	-127.9637	-93.87222	-3.768423	31.76129	33.82224	2.125737	20.81907	9.644745	-127.1494	335.5353	96.30412
8.894533	182.0717	-156.7816	-39.75936	16.86889	23.88342	30.32088	6.470276	-49.53279	-43.1352	-5.576172	269.8962	182.0717
8.944785	182.0717	-156.6925	-39.72834	16.8644	23.87088	30.3123	6.465957	-49.4651	-43.11357	-5.564309	269.8962	182.0717
8.995036	298.5612	-135.6869	-31.28339	-3.75385	9.224622	15.06064	5.815828	-36.43032	-33.70969	52.48185	317.3993	298.5612
9.045288	298.5612	-135.5631	-31.24506	-3.75776	9.221575	15.03692	5.796938	-36.45621	-33.6912	52.47242	317.3993	298.5612
9.095539	218.7828	-122.834	-58.16453	9.511591	26.40359	16.95933	-9.379884	-73.59789	-30.40181	28.29024	346.1844	218.7828
9.145791	218.7828	-122.7088	-58.11337	9.503665	26.39697	16.94789	-9.356827	-73.56279	-30.3923	28.27349	346.1844	218.7828
9.196043	290.8269	-125.6148	-10.05315	15.77033	12.62294	-10.5799	-23.06036	-56.96224	4.655552	25.02793	339.2018	290.8269
9.246294	290.8269	-125.45	-10.01449	15.77412	12.61864	-10.56792	-23.05167	-56.91779	4.65	25.03339	339.2018	290.8269
9.296546	319.6606	-101.2517	-31.40996	8.054037	15.98335	-1.512333	-17.35007	-63.79531	-9.901635	41.12808	393.68	319.6606
9.346798	319.6606	-101.0864	-31.35398	8.053457	15.97028	-1.50735	-17.32514	-63.73132	-9.890753	41.12368	393.68	319.6606
9.397049	388.891	-118.7164	-1.938	27.29513	16.15968	-11.25803	-27.31318	-77.37103	-0.7971466	65.69305	353.3262	388.891
9.447301	388.891	-118.5385	-1.927739	27.28586	16.14574	-11.24815	-27.27437	-77.36177	-0.794606	65.67185	353.3262	388.891
9.497552	180.0485	-77.90365	-16.07859	-2.491973	4.514386	-12.49378	-16.82405	-68.35585	-13.52835	-12.67236	445.3573	180.0485
9.547804	180.0485	-77.7522	-16.04526	-2.491474	4.506102	-12.48141	-16.80028	-68.31985	-13.52044	-12.66826	445.3573	180.0485
9.598056	117.7313	-43.00744	-31.58946	-37.0164	-9.297583	-13.10215	-3.612411	-18.67652	-5.234777	-68.42855	524.0576	117.7313
9.648307	117.7313	-42.92648	-31.55349	-37.00731	-9.278389	-13.09529	-3.619583	-18.63361	-5.237301	-68.41779	524.0576	117.7313
9.698559	205.3831	11.82731	-57.25945	-79.15517	-23.70341	-24.7903	-0.9294935	-27.04365	-15.46878	22.49424	648.336	205.3831
