0.3000	240.653	0	0	0	0	0	0	0	0	0	0	0	0
0.3050	240.659	0	0	0	0	0	0	0	0	0	0	0	0
0.3100	240.659	0	0	0	0	0	0	0	0	0	0	0	0
0.3150	240.665	0	0	0	0	0	0	0	0	0	0	0	0
0.3200	240.665	0	0	0	0	0	0	0	0	0	0	0	0
0.3250	240.671	0	0	0	0	0	0	0	0	0	0	0	0
0.3300	240.671	0	0	0	0	0	0	0	0	0	0	0	0
0.3350	240.678	0	0	0	0	0	0	0	0	0	0	0	0
0.3400	240.678	0	0	0	0	0	0	0	0	0	0	0	0
0.3450	240.684	0	0	0	0	0	0	0	0	0	0	0	0
0.3500	240.684	0	0	0	0	0	0	0	0	0	0	0	0
0.3550	240.690	0	0	0	0	0	0	0	0	0	0	0	0
0.3600	240.690	0	0	0	0	0	0	0	0	0	0	0	0
0.3650	240.696	0	0	0	0	0	0	0	0	0	0	0	0
0.3700	240.696	0	0	0	0	0	0	0	0	0	0	0	0
0.3750	240.702	0	0	0	0	0	0	0	0	0	0	0	0
0.3800	240.702	0	0	0	0	0	0	0	0	0	0	0	0
0.3850	240.708	0	0	0	0	0	0	0	0	0	0	0	0
0.3900	240.708	0	0	0	0	0	0	0	0	0	0	0	0
0.3950	240.714	0	0	0	0	0	0	0	0	0	0	0	0
0.4000	240.714	0	0	0	0	0	0	0	0	0	0	0	0
0.4050	240.720	0	0	0	0	0	0	0	0	0	0	0	0
0.4100	240.720	0	0	0	0	0	0	0	0	0	0	0	0
0.4150	240.726	0	0	0	0	0	0	0	0	0	0	0	0
0.4200	240.726	0	0	0	0	0	0	0	0	0	0	0	0
0.4250	240.732	0	0	0	0	0	0	0	0	0	0	0	0
0.4300	240.732	0	0	0	0	0	0	0	0	0	0	0	0
0.4350	240.739	0	0	0	0	0	0	0	0	0	0	0	0
0.4400	240.739	0	0	0	0	0	0	0	0	0	0	0	0
0.4450	240.745	0	0	0	0	0	0	0	0	0	0	0	0
0.4500	240.745	0	0	0	0	0	0	0	0	0	0	0	0
0.4550	240.751	0	0	0	0	0	0	0	0	0	0	0	0
0.4600	240.751	0	0	0	0	0	0	0	0	0	0	0	0
0.4650	240.757	0	0	0	0	0	0	0	0	0	0	0	0
0.4700	240.757	0	0	0	0	0	0	0	0	0	0	0	0
0.4750	240.763	0	0	0	0	0	0	0	0	0	0	0	0
0.4800	240.763	0	0	0	0	0	0	0	0	0	0	0	0
0.4850	240.769	0	0	0	0	0	0	0	0	0	0	0	0
0.4900	240.769	0	0	0	0	0	0	0	0	0	0	0	0
0.4950	240.775	0	0	0	0	0	0	0	0	0	0	0	0
0.5000	240.775	0	0	0	0	0	0	0	0	0	0	0	0
0.5050	240.781	0	0	0	0	0	0	0	0	0	0	0	0
0.5100	240.781	0	0	0	0	0	0	0	0	0	0	0	0
0.5150	240.787	0	0	0	0	0	0	0	0	0	0	0	0
0.5200	240.787	0	0	0	0	0	0	0	0	0	0	0	0
0.5250	240.794	0	0	0	0	0	0	0	0	0	0	0	0
0.5300	240.794	0	0	0	0	0	0	0	0	0	0	0	0
0.5350	240.800	0	0	0	0	0	0	0	0	0	0	0	0
0.5400	240.800	0	0	0	0	0	0	0	0	0	0	0	0
0.5450	240.806	0	0	0	0	0	0	0	0	0	0	0	0
0.5500	240.806	0	0	0	0	0	0	0	0	0	0	0	0
0.5550	240.812	0	0	0	0	0	0	0	0	0	0	0	0
0.5600	240.812	0	0	0	0	0	0	0	0	0	0	0	0
0.5650	240.818	0	0	0	0	0	0	0	0	0	0	0	0
0.5700	240.818	0	0	0	0	0	0	0	0	0	0	0	0
0.5750	240.824	0	0	0	0	0	0	0	0	0	0	0	0
0.5800	240.824	0	0	0	0	0	0	0	0	0	0	0	0
0.5850	240.830	0	0	0	0	0	0	0	0	0	0	0	0
0.5900	240.830	0	0	0	0	0	0	0	0	0	0	0	0
0.5950	240.836	0	0	0	0	0	0	0	0	0	0	0	0
0.6000	240.836	0	0	0	0	0	0	0	0	0	0	0	0
0.6050	240.842	0	0	0	0	0	0	0	0	0	0	0	0
0.6100	240.842	0	0	0	0	0	0	0	0	0	0	0	0
0.6150	240.848	0	0	0	0	0	0	0	0	0	0	0	0
0.6200	240.848	0	0	0	0	0	0	0	0	0	0	0	0
0.6250	240.855	0	0	0	0	0	0	0	0	0	0	0	0
0.6300	240.855	0	0	0	0	0	0	0	0	0	0	0	0
0.6350	240.861	0	0	0	0	0	0	0	0	0	0	0	0
0.6400	240.861	0	0	0	0	0	0	0	0	0	0	0	0
0.6450	240.867	0	0	0	0	0	0	0	0	0	0	0	0
0.6500	240.867	0	0	0	0	0	0	0	0	0	0	0	0
0.6550	240.873	0	0	0	0	0	0	0	0	0	0	0	0
0.6600	240.873	0	0	0	0	0	0	0	0	0	0	0	0
0.6650	240.879	0	0	0	0	0	0	0	0	0	0	0	0
0.6700	240.879	0	0	0	0	0	0	0	0	0	0	0	0
0.6750	240.885	0	0	0	0	0	0	0	0	0	0	0	0
0.6800	240.885	0	0	0	0	0	0	0	0	0	0	0	0
0.6850	240.891	0	0	0	0	0	0	0	0	0	0	0	0
0.6900	240.891	0	0	0	0	0	0	0	0	0	0	0	0
0.6950	240.897	0	0	0	0	0	0	0	0	0	0	0	0
0.7000	240.897	0	0	0	0	0	0	0	0	0	0	0	0
0.7050	240.903	0	0	0	0	0	0	0	0	0	0	0	0
0.7100	240.903	0	0	0	0	0	0	0	0	0	0	0	0
0.7150	240.909	0	0	0	0	0	0	0	0	0	0	0	0
0.7200	240.909	0	0	0	0	0	0	0	0	0	0	0	0
0.7250	240.916	0	0	0	0	0	0	0	0	0	0	0	0
0.7300	240.916	0	0	0	0	0	0	0	0	0	0	0	0
0.7350	240.922	0	0	0	0	0	0	0	0	0	0	0	0
0.7400	240.922	0	0	0	0	0	0	0	0	0	0	0	0
0.7450	240.928	0	0	0	0	0	0	0	0	0	0	0	0
0.7500	240.928	0	0	0	0	0	0	0	0	0	0	0	0
0.7550	240.934	0	0	0	0	0	0	0	0	0	0	0	0
0.7600	240.934	0	0	0	0	0	0	0	0	0	0	0	0
0.7650	240.940	0	0	0	0	0	0	0	0	0	0	0	0
0.7700	240.940	0	0	0	0	0	0	0	0	0	0	0	0
0.7750	240.946	0	0	0	0	0	0	0	0	0	0	0	0
0.7800	240.946	0	0	0	0	0	0	0	0	0	0	0	0
0.7850	240.952	0	0	0	0	0	0	0	0	0	0	0	0
0.7900	240.952	0	0	0	0	0	0	0	0	0	0	0	0
0.7950	240.958	0	0	0	0	0	0	0	0	0	0	0	0
0.8000	240.958	0	0	0	0	0	0	0	0	0	0	0	0
0.8050	240.964	0	0	0	0	0	0	0	0	0	0	0	0
0.8100	240.964	0	0	0	0	0	0	0	0	0	0	0	0
0.8150	240.970	0	0	0	0	0	0	0	0	0	0	0	0
0.8200	240.970	0	0	0	0	0	0	0	0	0	0	0	0
0.8250	240.977	0	0	0	0	0	0	0	0	0	0	0	0
0.8300	240.977	0	0	0	0	0	0	0	0	0	0	0	0
0.8350	240.983	0	0	0	0	0	0	0	0	0	0	0	0
0.8400	240.983	0	0	0	0	0	0	0	0	0	0	0	0
0.8450	240.989	0	0	0	0	0	0	0	0	0	0	0	0
0.8500	240.989	0	0	0	0	0	0	0	0	0	0	0	0
0.8550	240.995	0	0	0	0	0	0	0	0	0	0	0	0
0.8600	240.995	0	0	0	0	0	0	0	0	0	0	0	0
0.8650	241.001	0	0	0	0	0	0	0	0	0	0	0	0
0.8700	241.001	0	0	0	0	0	0	0	0	0	0	0	0
0.8750	241.007	0	0	0	0	0	0	0	0	0	0	0	0
0.8800	241.007	0	0	0	0	0	0	0	0	0	0	0	0
0.8850	241.013	0	0	0	0	0	0	0	0	0	0	0	0
0.8900	241.013	0	0	0	0	0	0	0	0	0	0	0	0
0.8950	241.019	0	0	0	0	0	0	0	0	0	0	0	0
0.9000	241.019	0	0	0	0	0	0	0	0	0	0	0	0
0.9050	241.025	0	0	0	0	0	0	0	0	0	0	0	0
0.9100	241.025	0	0	0	0	0	0	0	0	0	0	0	0
0.9150	241.032	0	0	0	0	0	0	0	0	0	0	0	0
0.9200	241.032	0	0	0	0	0	0	0	0	0	0	0	0
0.9250	241.038	0	0	0	0	0	0	0	0	0	0	0	0
0.9300	241.038	0	0	0	0	0	0	0	0	0	0	0	0
0.9350	241.044	0	0	0	0	0	0	0	0	0	0	0	0
0.9400	241.044	0	0	0	0	0	0	0	0	0	0	0	0
0.9450	241.050	0	0	0	0	0	0	0	0	0	0	0	0
0.9500	241.050	0	0	0	0	0	0	0	0	0	0	0	0
0.9550	241.056	0	0	0	0	0	0	0	0	0	0	0	0
0.9600	241.056	0	0	0	0	0	0	0	0	0	0	0	0
0.9650	241.062	0	0	0	0	0	0	0	0	0	0	0	0
0.9700	241.062	0	0	0	0	0	0	0	0	0	0	0	0
0.9750	241.068	0	0	0	0	0	0	0	0	0	0	0	0
0.9800	241.068	0	0	0	0	0	0	0	0	0	0	0	0
0.9850	241.074	0	0	0	0	0	0	0	0	0	0	0	0
0.9900	241.074	0	0	0	0	0	0	0	0	0	0	0	0
0.9950	241.080	0	0	0	0	0	0	0	0	0	0	0	0
1.0000	241.080	0	0	0	0	0	0	0	0	0	0	0	0
1.0050	60.121	0	0	0	0	0	0	0	0	0	0	0	0
1.0100	60.121	0	0	0	0	0	0	0	0	0	0	0	0
1.0150	60.115	0	0	0	0	0	0	0	0	0	0	0	0
1.0200	60.115	0	0	0	0	0	0	0	0	0	0	0	0
1.0250	60.109	0	0	0	0	0	0	0	0	0	0	0	0
1.0300	60.109	0	0	0	0	0	0	0	0	0	0	0	0
1.0350	60.103	0	0	0	0	0	0	0	0	0	0	0	0
1.0400	60.103	0	0	0	0	0	0	0	0	0	0	0	0
1.0450	60.097	0	0	0	0	0	0	0	0	0	0	0	0
1.0500	60.097	0	0	0	0	0	0	0	0	0	0	0	0
1.0550	60.091	0	0	0	0	0	0	0	0	0	0	0	0
1.0600	60.091	0	0	0	0	0	0	0	0	0	0	0	0
1.0650	60.085	0	0	0	0	0	0	0	0	0	0	0	0
1.0700	60.085	0	0	0	0	0	0	0	0	0	0	0	0
1.0750	60.078	0	0	0	0	0	0	0	0	0	0	0	0
1.0800	60.078	0	0	0	0	0	0	0	0	0	0	0	0
1.0850	60.072	0	0	0	0	0	0	0	0	0	0	0	0
1.0900	60.072	0	0	0	0	0	0	0	0	0	0	0	0
1.0950	60.066	0	0	0	0	0	0	0	0	0	0	0	0
1.1000	60.066	0	0	0	0	0	0	0	0	0	0	0	0
1.1050	60.060	0	0	0	0	0	0	0	0	0	0	0	0
1.1100	60.060	0	0	0	0	0	0	0	0	0	0	0	0
1.1150	60.054	0	0	0	0	0	0	0	0	0	0	0	0
1.1200	60.054	0	0	0	0	0	0	0	0	0	0	0	0
1.1250	60.048	0	0	0	0	0	0	0	0	0	0	0	0
1.1300	60.048	0	0	0	0	0	0	0	0	0	0	0	0
1.1350	60.042	0	0	0	0	0	0	0	0	0	0	0	0
1.1400	60.042	0	0	0	0	0	0	0	0	0	0	0	0
1.1450	60.036	0	0	0	0	0	0	0	0	0	0	0	0
1.1500	60.036	0	0	0	0	0	0	0	0	0	0	0	0
1.1550	60.030	0	0	0	0	0	0	0	0	0	0	0	0
1.1600	60.030	0	0	0	0	0	0	0	0	0	0	0	0
1.1650	60.024	0	0	0	0	0	0	0	0	0	0	0	0
1.1700	60.024	0	0	0	0	0	0	0	0	0	0	0	0
1.1750	60.017	0	0	0	0	0	0	0	0	0	0	0	0
1.1800	60.017	0	0	0	0	0	0	0	0	0	0	0	0
1.1850	60.011	0	0	0	0	0	0	0	0	0	0	0	0
1.1900	60.011	0	0	0	0	0	0	0	0	0	0	0	0
1.1950	60.005	0	0	0	0	0	0	0	0	0	0	0	0
1.2000	60.005	0	0	0	0	0	0	0	0	0	0	0	0
1.2050	59.999	0	0	0	0	0	0	0	0	0	0	0	0
1.2100	59.999	0	0	0	0	0	0	0	0	0	0	0	0
1.2150	59.993	0	0	0	0	0	0	0	0	0	0	0	0
1.2200	59.993	0	0	0	0	0	0	0	0	0	0	0	0
1.2250	59.987	0	0	0	0	0	0	0	0	0	0	0	0
1.2300	59.987	0	0	0	0	0	0	0	0	0	0	0	0
1.2350	59.981	0	0	0	0	0	0	0	0	0	0	0	0
1.2400	59.981	0	0	0	0	0	0	0	0	0	0	0	0
1.2450	59.975	0	0	0	0	0	0	0	0	0	0	0	0
1.2500	59.975	0	0	0	0	0	0	0	0	0	0	0	0
1.2550	59.969	0	0	0	0	0	0	0	0	0	0	0	0
1.2600	59.969	0	0	0	0	0	0	0	0	0	0	0	0
1.2650	59.963	0	0	0	0	0	0	0	0	0	0	0	0
1.2700	59.963	0	0	0	0	0	0	0	0	0	0	0	0
1.2750	59.956	0	0	0	0	0	0	0	0	0	0	0	0
1.2800	59.956	0	0	0	0	0	0	0	0	0	0	0	0
1.2850	59.950	0	0	0	0	0	0	0	0	0	0	0	0
1.2900	59.950	0	0	0	0	0	0	0	0	0	0	0	0
1.2950	59.944	0	0	0	0	0	0	0	0	0	0	0	0
1.3000	59.944	0	0	0	0	0	0	0	0	0	0	0	0
1.3050	59.938	0	0	0	0	0	0	0	0	0	0	0	0
1.3100	59.938	0	0	0	0	0	0	0	0	0	0	0	0
1.3150	59.932	0	0	0	0	0	0	0	0	0	0	0	0
1.3200	59.932	0	0	0	0	0	0	0	0	0	0	0	0
1.3250	59.926	0	0	0	0	0	0	0	0	0	0	0	0
1.3300	59.926	0	0	0	0	0	0	0	0	0	0	0	0
1.3350	59.920	0	0	0	0	0	0	0	0	0	0	0	0
1.3400	59.920	0	0	0	0	0	0	0	0	0	0	0	0
1.3450	59.914	0	0	0	0	0	0	0	0	0	0	0	0
1.3500	59.914	0	0	0	0	0	0	0	0	0	0	0	0
1.3550	59.908	0	0	0	0	0	0	0	0	0	0	0	0
1.3600	59.908	0	0	0	0	0	0	0	0	0	0	0	0
1.3650	59.902	0	0	0	0	0	0	0	0	0	0	0	0
1.3700	59.902	0	0	0	0	0	0	0	0	0	0	0	0
1.3750	59.895	0	0	0	0	0	0	0	0	0	0	0	0
1.3800	59.895	0	0	0	0	0	0	0	0	0	0	0	0
1.3850	59.889	0	0	0	0	0	0	0	0	0	0	0	0
1.3900	59.889	0	0	0	0	0	0	0	0	0	0	0	0
1.3950	59.883	0	0	0	0	0	0	0	0	0	0	0	0
1.4000	59.883	0	0	0	0	0	0	0	0	0	0	0	0
1.4050	59.877	0	0	0	0	0	0	0	0	0	0	0	0
1.4100	59.877	0	0	0	0	0	0	0	0	0	0	0	0
1.4150	59.871	0	0	0	0	0	0	0	0	0	0	0	0
1.4200	59.871	0	0	0	0	0	0	0	0	0	0	0	0
1.4250	59.865	0	0	0	0	0	0	0	0	0	0	0	0
1.4300	59.865	0	0	0	0	0	0	0	0	0	0	0	0
1.4350	59.859	0	0	0	0	0	0	0	0	0	0	0	0
1.4400	59.859	0	0	0	0	0	0	0	0	0	0	0	0
1.4450	59.853	0	0	0	0	0	0	0	0	0	0	0	0
1.4500	59.853	0	0	0	0	0	0	0	0	0	0	0	0
1.4550	59.847	0	0	0	0	0	0	0	0	0	0	0	0
1.4600	59.847	0	0	0	0	0	0	0	0	0	0	0	0
1.4650	59.840	0	0	0	0	0	0	0	0	0	0	0	0
1.4700	59.840	0	0	0	0	0	0	0	0	0	0	0	0
1.4750	59.834	0	0	0	0	0	0	0	0	0	0	0	0
1.4800	59.834	0	0	0	0	0	0	0	0	0	0	0	0
1.4850	59.828	0	0	0	0	0	0	0	0	0	0	0	0
1.4900	59.828	0	0	0	0	0	0	0	0	0	0	0	0
1.4950	59.822	0	0	0	0	0	0	0	0	0	0	0	0
1.5000	59.822	0	0	0	0	0	0	0	0	0	0	0	0
1.5050	59.816	0	0	0	0	0	0	0	0	0	0	0	0
1.5100	59.816	0	0	0	0	0	0	0	0	0	0	0	0
1.5150	59.810	0	0	0	0	0	0	0	0	0	0	0	0
1.5200	59.810	0	0	0	0	0	0	0	0	0	0	0	0
1.5250	59.804	0	0	0	0	0	0	0	0	0	0	0	0
1.5300	59.804	0	0	0	0	0	0	0	0	0	0	0	0
1.5350	59.798	0	0	0	0	0	0	0	0	0	0	0	0
1.5400	59.798	0	0	0	0	0	0	0	0	0	0	0	0
1.5450	59.792	0	0	0	0	0	0	0	0	0	0	0	0
1.5500	59.792	0	0	0	0	0	0	0	0	0	0	0	0
1.5550	59.786	0	0	0	0	0	0	0	0	0	0	0	0
1.5600	59.786	0	0	0	0	0	0	0	0	0	0	0	0
1.5650	59.779	0	0	0	0	0	0	0	0	0	0	0	0
1.5700	59.779	0	0	0	0	0	0	0	0	0	0	0	0
1.5750	59.773	0	0	0	0	0	0	0	0	0	0	0	0
1.5800	59.773	0	0	0	0	0	0	0	0	0	0	0	0
1.5850	59.767	0	0	0	0	0	0	0	0	0	0	0	0
1.5900	59.767	0	0	0	0	0	0	0	0	0	0	0	0
1.5950	59.761	0	0	0	0	0	0	0	0	0	0	0	0
1.6000	59.761	0	0	0	0	0	0	0	0	0	0	0	0
1.6050	59.755	0	0	0	0	0	0	0	0	0	0	0	0
1.6100	59.755	0	0	0	0	0	0	0	0	0	0	0	0
1.6150	59.749	0	0	0	0	0	0	0	0	0	0	0	0
1.6200	59.749	0	0	0	0	0	0	0	0	0	0	0	0
1.6250	59.743	0	0	0	0	0	0	0	0	0	0	0	0
1.6300	59.743	0	0	0	0	0	0	0	0	0	0	0	0
1.6350	59.737	0	0	0	0	0	0	0	0	0	0	0	0
1.6400	59.737	0	0	0	0	0	0	0	0	0	0	0	0
1.6450	59.731	0	0	0	0	0	0	0	0	0	0	0	0
1.6500	59.731	0	0	0	0	0	0	0	0	0	0	0	0
1.6550	59.725	0	0	0	0	0	0	0	0	0	0	0	0
1.6600	59.725	0	0	0	0	0	0	0	0	0	0	0	0
1.6650	59.718	0	0	0	0	0	0	0	0	0	0	0	0
1.6700	59.718	0	0	0	0	0	0	0	0	0	0	0	0
1.6750	59.712	0	0	0	0	0	0	0	0	0	0	0	0
1.6800	59.712	0	0	0	0	0	0	0	0	0	0	0	0
1.6850	59.706	0	0	0	0	0	0	0	0	0	0	0	0
1.6900	59.706	0	0	0	0	0	0	0	0	0	0	0	0
1.6950	59.700	0	0	0	0	0	0	0	0	0	0	0	0
1.7000	59.700	0	0	0	0	0	0	0	0	0	0	0	0
1.7050	59.694	0	0	0	0	0	0	0	0	0	0	0	0
1.7100	59.694	0	0	0	0	0	0	0	0	0	0	0	0
1.7150	59.688	0	0	0	0	0	0	0	0	0	0	0	0
1.7200	59.688	0	0	0	0	0	0	0	0	0	0	0	0
1.7250	59.682	0	0	0	0	0	0	0	0	0	0	0	0
1.7300	59.682	0	0	0	0	0	0	0	0	0	0	0	0
1.7350	59.676	0	0	0	0	0	0	0	0	0	0	0	0
1.7400	59.676	0	0	0	0	0	0	0	0	0	0	0	0
1.7450	59.670	0	0	0	0	0	0	0	0	0	0	0	0
1.7500	59.670	0	0	0	0	0	0	0	0	0	0	0	0
1.7550	59.664	0	0	0	0	0	0	0	0	0	0	0	0
1.7600	59.664	0	0	0	0	0	0	0	0	0	0	0	0
1.7650	59.657	0	0	0	0	0	0	0	0	0	0	0	0
1.7700	59.657	0	0	0	0	0	0	0	0	0	0	0	0
1.7750	59.651	0	0	0	0	0	0	0	0	0	0	0	0
1.7800	59.651	0	0	0	0	0	0	0	0	0	0	0	0
1.7850	59.645	0	0	0	0	0	0	0	0	0	0	0	0
1.7900	59.645	0	0	0	0	0	0	0	0	0	0	0	0
1.7950	59.639	0	0	0	0	0	0	0	0	0	0	0	0
1.8000	59.639	0	0	0	0	0	0	0	0	0	0	0	0
1.8050	59.633	0	0	0	0	0	0	0	0	0	0	0	0
1.8100	59.633	0	0	0	0	0	0	0	0	0	0	0	0
1.8150	59.627	0	0	0	0	0	0	0	0	0	0	0	0
1.8200	59.627	0	0	0	0	0	0	0	0	0	0	0	0
1.8250	59.621	0	0	0	0	0	0	0	0	0	0	0	0
1.8300	59.621	0	0	0	0	0	0	0	0	0	0	0	0
1.8350	59.615	0	0	0	0	0	0	0	0	0	0	0	0
1.8400	59.615	0	0	0	0	0	0	0	0	0	0	0	0
1.8450	59.609	0	0	0	0	0	0	0	0	0	0	0	0
1.8500	59.609	0	0	0	0	0	0	0	0	0	0	0	0
1.8550	59.603	0	0	0	0	0	0	0	0	0	0	0	0
1.8600	59.603	0	0	0	0	0	0	0	0	0	0	0	0
1.8650	59.596	0	0	0	0	0	0	0	0	0	0	0	0
1.8700	59.596	0	0	0	0	0	0	0	0	0	0	0	0
1.8750	59.590	0	0	0	0	0	0	0	0	0	0	0	0
1.8800	59.590	0	0	0	0	0	0	0	0	0	0	0	0
1.8850	59.584	0	0	0	0	0	0	0	0	0	0	0	0
1.8900	59.584	0	0	0	0	0	0	0	0	0	0	0	0
1.8950	59.578	0	0	0	0	0	0	0	0	0	0	0	0
1.9000	59.578	0	0	0	0	0	0	0	0	0	0	0	0
1.9050	59.572	0	0	0	0	0	0	0	0	0	0	0	0
1.9100	59.572	0	0	0	0	0	0	0	0	0	0	0	0
1.9150	59.566	0	0	0	0	0	0	0	0	0	0	0	0
1.9200	59.566	0	0	0	0	0	0	0	0	0	0	0	0
1.9250	59.560	0	0	0	0	0	0	0	0	0	0	0	0
1.9300	59.560	0	0	0	0	0	0	0	0	0	0	0	0
1.9350	59.554	0	0	0	0	0	0	0	0	0	0	0	0
1.9400	59.554	0	0	0	0	0	0	0	0	0	0	0	0
1.9450	59.548	0	0	0	0	0	0	0	0	0	0	0	0
1.9500	59.548	0	0	0	0	0	0	0	0	0	0	0	0
1.9550	59.542	0	0	0	0	0	0	0	0	0	0	0	0
1.9600	59.542	0	0	0	0	0	0	0	0	0	0	0	0
1.9650	59.535	0	0	0	0	0	0	0	0	0	0	0	0
1.9700	59.535	0	0	0	0	0	0	0	0	0	0	0	0
1.9750	59.529	0	0	0	0	0	0	0	0	0	0	0	0
1.9800	59.529	0	0	0	0	0	0	0	0	0	0	0	0
1.9850	59.523	0	0	0	0	0	0	0	0	0	0	0	0
1.9900	59.523	0	0	0	0	0	0	0	0	0	0	0	0
1.9950	59.517	0	0	0	0	0	0	0	0	0	0	0	0
2.0000	59.517	0	0	0	0	0	0	0	0	0	0	0	0
2.0050	239.289	0	0	0	0	0	0	0	0	0	0	0	0
2.0100	239.289	0	0	0	0	0	0	0	0	0	0	0	0
2.0150	239.295	0	0	0	0	0	0	0	0	0	0	0	0
2.0200	239.295	0	0	0	0	0	0	0	0	0	0	0	0
2.0250	239.302	0	0	0	0	0	0	0	0	0	0	0	0
2.0300	239.302	0	0	0	0	0	0	0	0	0	0	0	0
2.0350	239.308	0	0	0	0	0	0	0	0	0	0	0	0
2.0400	239.308	0	0	0	0	0	0	0	0	0	0	0	0
2.0450	239.314	0	0	0	0	0	0	0	0	0	0	0	0
2.0500	239.314	0	0	0	0	0	0	0	0	0	0	0	0
2.0550	239.320	0	0	0	0	0	0	0	0	0	0	0	0
2.0600	239.320	0	0	0	0	0	0	0	0	0	0	0	0
2.0650	239.326	0	0	0	0	0	0	0	0	0	0	0	0
2.0700	239.326	0	0	0	0	0	0	0	0	0	0	0	0
2.0750	239.332	0	0	0	0	0	0	0	0	0	0	0	0
2.0800	239.332	0	0	0	0	0	0	0	0	0	0	0	0
2.0850	239.338	0	0	0	0	0	0	0	0	0	0	0	0
2.0900	239.338	0	0	0	0	0	0	0	0	0	0	0	0
2.0950	239.344	0	0	0	0	0	0	0	0	0	0	0	0
2.1000	239.344	0	0	0	0	0	0	0	0	0	0	0	0
2.1050	239.350	0	0	0	0	0	0	0	0	0	0	0	0
2.1100	239.350	0	0	0	0	0	0	0	0	0	0	0	0
2.1150	239.357	0	0	0	0	0	0	0	0	0	0	0	0
